path	subsystem	hardening_change	lines_added	lines_removed	current_path	post_hardening_HEAD	heuristic_added_risk_lines
apps/aether-gateway/src/orchestration/effects.rs	apps/aether-gateway/src/orchestration	M	34	17	present	unchanged_at_HEAD	1
apps/aether-gateway/src/orchestration/mod.rs	apps/aether-gateway/src/orchestration	M	31	1	present	unchanged_at_HEAD	3
apps/aether-gateway/src/orchestration/report_effects.rs	apps/aether-gateway/src/orchestration	M	56	16	present	unchanged_at_HEAD	0
apps/aether-gateway/src/plan_usage_policy.rs	apps/aether-gateway/src/plan_usage_policy.rs	A	1487	0	present	unchanged_at_HEAD	17
apps/aether-gateway/src/privacy/mod.rs	apps/aether-gateway/src/privacy	M	720	189	present	unchanged_at_HEAD	52
apps/aether-gateway/src/rate_limit.rs	apps/aether-gateway/src/rate_limit.rs	M	15	1	present	unchanged_at_HEAD	5
apps/aether-gateway/src/request_candidate_runtime.rs	apps/aether-gateway/src/request_candidate_runtime.rs	M	4	1	present	unchanged_at_HEAD	0
apps/aether-gateway/src/router.rs	apps/aether-gateway/src/router.rs	M	143	8	present	unchanged_at_HEAD	0
apps/aether-gateway/src/routing/mutations.rs	apps/aether-gateway/src/routing	M	72	8	present	unchanged_at_HEAD	0
apps/aether-gateway/src/routing/resolver.rs	apps/aether-gateway/src/routing	M	97	25	present	unchanged_at_HEAD	1
apps/aether-gateway/src/scheduler/candidate/tests/selection.rs	apps/aether-gateway/src/scheduler	M	31	10	present	unchanged_at_HEAD	0
apps/aether-gateway/src/server_chan_push.rs	apps/aether-gateway/src/server_chan_push.rs	M	436	47	present	changed_after_hardening	4
apps/aether-gateway/src/state/admin_types.rs	apps/aether-gateway/src/state	M	3	2	present	unchanged_at_HEAD	0
apps/aether-gateway/src/state/app.rs	apps/aether-gateway/src/state	M	74	5	present	unchanged_at_HEAD	1
apps/aether-gateway/src/state/bootstrap_admin.rs	apps/aether-gateway/src/state	M	20	1	present	unchanged_at_HEAD	3
apps/aether-gateway/src/state/catalog.rs	apps/aether-gateway/src/state	M	189	34	present	changed_after_hardening	0
apps/aether-gateway/src/state/catalog_credentials.rs	apps/aether-gateway/src/state	A	395	0	present	changed_after_hardening	1
apps/aether-gateway/src/state/catalog_proxy.rs	apps/aether-gateway/src/state	A	1860	0	present	unchanged_at_HEAD	30
apps/aether-gateway/src/state/core.rs	apps/aether-gateway/src/state	M	127	23	present	changed_after_hardening	2
apps/aether-gateway/src/state/integrations.rs	apps/aether-gateway/src/state	M	47	27	present	changed_after_hardening	0
apps/aether-gateway/src/state/mod.rs	apps/aether-gateway/src/state	M	9	1	present	unchanged_at_HEAD	0
apps/aether-gateway/src/state/oauth.rs	apps/aether-gateway/src/state	M	382	279	present	changed_after_hardening	12
apps/aether-gateway/src/state/proxy.rs	apps/aether-gateway/src/state	M	1558	39	present	unchanged_at_HEAD	72
apps/aether-gateway/src/state/runtime/api_key_exports.rs	apps/aether-gateway/src/state	M	338	0	present	unchanged_at_HEAD	10
apps/aether-gateway/src/state/runtime/auth/sessions.rs	apps/aether-gateway/src/state	M	125	6	present	unchanged_at_HEAD	4
apps/aether-gateway/src/state/runtime/auth/user_lifecycle.rs	apps/aether-gateway/src/state	M	465	11	present	unchanged_at_HEAD	13
apps/aether-gateway/src/state/runtime/auth/user_provisioning.rs	apps/aether-gateway/src/state	M	1190	98	present	unchanged_at_HEAD	28
apps/aether-gateway/src/state/runtime/billing/admin.rs	apps/aether-gateway/src/state	M	131	3	present	unchanged_at_HEAD	2
apps/aether-gateway/src/state/runtime/billing/finance_queries.rs	apps/aether-gateway/src/state	M	1	1	present	unchanged_at_HEAD	0
apps/aether-gateway/src/state/runtime/billing/mod.rs	apps/aether-gateway/src/state	M	2	2	present	unchanged_at_HEAD	0
apps/aether-gateway/src/state/runtime/candidate_queries.rs	apps/aether-gateway/src/state	M	6	3	present	unchanged_at_HEAD	3
apps/aether-gateway/src/state/runtime/gemini_files.rs	apps/aether-gateway/src/state	M	80	0	present	unchanged_at_HEAD	0
apps/aether-gateway/src/state/runtime/monitoring.rs	apps/aether-gateway/src/state	M	42	3	present	unchanged_at_HEAD	5
apps/aether-gateway/src/state/runtime/payments.rs	apps/aether-gateway/src/state	M	1	1	present	unchanged_at_HEAD	0
apps/aether-gateway/src/state/runtime/referrals.rs	apps/aether-gateway/src/state	M	77	5	present	changed_after_hardening	0
apps/aether-gateway/src/state/runtime/wallet/mutations.rs	apps/aether-gateway/src/state	M	68	4	present	unchanged_at_HEAD	0
apps/aether-gateway/src/state/runtime/wallet/reads.rs	apps/aether-gateway/src/state	M	34	0	present	unchanged_at_HEAD	0
apps/aether-gateway/src/state/runtime/wallet/refund_lifecycle.rs	apps/aether-gateway/src/state	M	291	26	present	unchanged_at_HEAD	6
apps/aether-gateway/src/state/testing.rs	apps/aether-gateway/src/state	M	168	42	present	unchanged_at_HEAD	2
apps/aether-gateway/src/state/types.rs	apps/aether-gateway/src/state	M	86	3	present	unchanged_at_HEAD	4
apps/aether-gateway/src/state/video.rs	apps/aether-gateway/src/state	M	124	1	present	unchanged_at_HEAD	0
apps/aether-gateway/src/task_runtime/mod.rs	apps/aether-gateway/src/task_runtime	M	26	47	present	unchanged_at_HEAD	0
apps/aether-gateway/src/tests/ai_execute/control_execute.rs	apps/aether-gateway/src/tests	M	50	6	present	unchanged_at_HEAD	0
apps/aether-gateway/src/tests/ai_execute/fallback.rs	apps/aether-gateway/src/tests	M	45	3	present	unchanged_at_HEAD	0
apps/aether-gateway/src/tests/ai_execute/finalize_local_cli/cross_format.rs	apps/aether-gateway/src/tests	M	10	5	present	unchanged_at_HEAD	0
apps/aether-gateway/src/tests/ai_execute/finalize_local_cli/direct.rs	apps/aether-gateway/src/tests	M	5	0	present	unchanged_at_HEAD	0
apps/aether-gateway/src/tests/ai_execute/finalize_local_provider/gemini.rs	apps/aether-gateway/src/tests	M	10	5	present	unchanged_at_HEAD	0
apps/aether-gateway/src/tests/ai_execute/mod.rs	apps/aether-gateway/src/tests	M	84	2	present	unchanged_at_HEAD	0
apps/aether-gateway/src/tests/ai_execute/stream/decision.rs	apps/aether-gateway/src/tests	M	9	13	present	changed_after_hardening	0
apps/aether-gateway/src/tests/ai_execute/stream_cli/compact.rs	apps/aether-gateway/src/tests	M	5	0	present	unchanged_at_HEAD	0
apps/aether-gateway/src/tests/ai_execute/stream_provider.rs	apps/aether-gateway/src/tests	M	20	0	present	unchanged_at_HEAD	0
apps/aether-gateway/src/tests/ai_execute/stream_provider_gemini/local_chat.rs	apps/aether-gateway/src/tests	M	5	0	present	unchanged_at_HEAD	0
apps/aether-gateway/src/tests/ai_execute/stream_provider_gemini/local_cli.rs	apps/aether-gateway/src/tests	M	30	10	present	unchanged_at_HEAD	0
apps/aether-gateway/src/tests/ai_execute/sync/chat/failover.rs	apps/aether-gateway/src/tests	M	3	8	present	changed_after_hardening	0
apps/aether-gateway/src/tests/ai_execute/sync/chat/local_decision.rs	apps/aether-gateway/src/tests	M	51	11	present	unchanged_at_HEAD	0
apps/aether-gateway/src/tests/ai_execute/sync/claude/claude_code.rs	apps/aether-gateway/src/tests	M	5	0	present	unchanged_at_HEAD	0
apps/aether-gateway/src/tests/ai_execute/sync/claude/kiro.rs	apps/aether-gateway/src/tests	M	10	0	present	unchanged_at_HEAD	0
apps/aether-gateway/src/tests/ai_execute/sync/claude/local_chat.rs	apps/aether-gateway/src/tests	M	11	1	present	unchanged_at_HEAD	0
apps/aether-gateway/src/tests/ai_execute/sync/claude/local_cli.rs	apps/aether-gateway/src/tests	M	11	1	present	unchanged_at_HEAD	0
apps/aether-gateway/src/tests/ai_execute/sync/cli.rs	apps/aether-gateway/src/tests	M	65	11	present	unchanged_at_HEAD	0
apps/aether-gateway/src/tests/ai_execute/sync/gemini/cli.rs	apps/aether-gateway/src/tests	M	42	12	present	unchanged_at_HEAD	0
apps/aether-gateway/src/tests/ai_execute/sync/gemini/local_chat.rs	apps/aether-gateway/src/tests	M	17	2	present	unchanged_at_HEAD	0
apps/aether-gateway/src/tests/architecture/admin_provider.rs	apps/aether-gateway/src/tests	M	26	2	present	changed_after_hardening	0
apps/aether-gateway/src/tests/architecture/admin_shared.rs	apps/aether-gateway/src/tests	M	2	3	present	unchanged_at_HEAD	0
apps/aether-gateway/src/tests/architecture/ai_serving.rs	apps/aether-gateway/src/tests	M	4	1	present	changed_after_hardening	0
apps/aether-gateway/src/tests/architecture/runtime_and_security.rs	apps/aether-gateway/src/tests	M	62	0	present	unchanged_at_HEAD	0
apps/aether-gateway/src/tests/async_task.rs	apps/aether-gateway/src/tests	M	237	106	present	unchanged_at_HEAD	0
apps/aether-gateway/src/tests/audit.rs	apps/aether-gateway/src/tests	M	28	21	present	changed_after_hardening	0
apps/aether-gateway/src/tests/concurrency.rs	apps/aether-gateway/src/tests	M	49	9	present	unchanged_at_HEAD	0
apps/aether-gateway/src/tests/control/admin/api_keys.rs	apps/aether-gateway/src/tests	M	98	16	present	unchanged_at_HEAD	0
apps/aether-gateway/src/tests/control/admin/endpoints/keys.rs	apps/aether-gateway/src/tests	M	128	142	present	unchanged_at_HEAD	0
apps/aether-gateway/src/tests/control/admin/endpoints/quota.rs	apps/aether-gateway/src/tests	M	57	79	present	changed_after_hardening	0
apps/aether-gateway/src/tests/control/admin/endpoints/routes.rs	apps/aether-gateway/src/tests	M	6	5	present	unchanged_at_HEAD	0
apps/aether-gateway/src/tests/control/admin/health_access.rs	apps/aether-gateway/src/tests	M	108	27	present	changed_after_hardening	0
apps/aether-gateway/src/tests/control/admin/ldap.rs	apps/aether-gateway/src/tests	M	66	0	present	unchanged_at_HEAD	0
apps/aether-gateway/src/tests/control/admin/models/external.rs	apps/aether-gateway/src/tests	M	17	7	present	unchanged_at_HEAD	0
apps/aether-gateway/src/tests/control/admin/models/global.rs	apps/aether-gateway/src/tests	M	33	11	present	changed_after_hardening	0
apps/aether-gateway/src/tests/control/admin/monitoring.rs	apps/aether-gateway/src/tests	M	4	3	present	changed_after_hardening	0
apps/aether-gateway/src/tests/control/admin/oauth.rs	apps/aether-gateway/src/tests	M	499	400	present	changed_after_hardening	0
apps/aether-gateway/src/tests/control/admin/payments.rs	apps/aether-gateway/src/tests	M	14	17	present	unchanged_at_HEAD	0
apps/aether-gateway/src/tests/control/admin/pool.rs	apps/aether-gateway/src/tests	M	60	75	present	unchanged_at_HEAD	0
apps/aether-gateway/src/tests/control/admin/provider_ops.rs	apps/aether-gateway/src/tests	M	78	31	present	unchanged_at_HEAD	0
apps/aether-gateway/src/tests/control/admin/provider_query.rs	apps/aether-gateway/src/tests	M	124	138	present	changed_after_hardening	0
apps/aether-gateway/src/tests/control/admin/providers.rs	apps/aether-gateway/src/tests	M	13	22	present	changed_after_hardening	0
apps/aether-gateway/src/tests/control/admin/proxy_nodes.rs	apps/aether-gateway/src/tests	M	309	99	present	unchanged_at_HEAD	0
apps/aether-gateway/src/tests/control/admin/security.rs	apps/aether-gateway/src/tests	M	56	0	present	unchanged_at_HEAD	0
apps/aether-gateway/src/tests/control/admin/system.rs	apps/aether-gateway/src/tests	M	290	66	present	changed_after_hardening	0
apps/aether-gateway/src/tests/control/admin/system_import.rs	apps/aether-gateway/src/tests	M	1625	256	present	unchanged_at_HEAD	0
apps/aether-gateway/src/tests/control/admin/usage.rs	apps/aether-gateway/src/tests	M	7	4	present	unchanged_at_HEAD	0
apps/aether-gateway/src/tests/control/admin/users.rs	apps/aether-gateway/src/tests	M	327	21	present	unchanged_at_HEAD	0
apps/aether-gateway/src/tests/control/admin/video_tasks.rs	apps/aether-gateway/src/tests	M	53	58	present	unchanged_at_HEAD	0
apps/aether-gateway/src/tests/control/admin/wallets.rs	apps/aether-gateway/src/tests	M	123	5	present	unchanged_at_HEAD	0
apps/aether-gateway/src/tests/control/helpers.rs	apps/aether-gateway/src/tests	M	154	3	present	unchanged_at_HEAD	0
apps/aether-gateway/src/tests/control/internal.rs	apps/aether-gateway/src/tests	M	833	112	present	unchanged_at_HEAD	0
apps/aether-gateway/src/tests/control/mod.rs	apps/aether-gateway/src/tests	M	3	0	present	unchanged_at_HEAD	0
apps/aether-gateway/src/tests/control/proxy/embeddings.rs	apps/aether-gateway/src/tests	M	7	7	present	unchanged_at_HEAD	0
apps/aether-gateway/src/tests/control/proxy/local_denials.rs	apps/aether-gateway/src/tests	M	235	52	present	unchanged_at_HEAD	0
apps/aether-gateway/src/tests/control/proxy/rerank.rs	apps/aether-gateway/src/tests	M	2	2	present	unchanged_at_HEAD	0
apps/aether-gateway/src/tests/files/mod.rs	apps/aether-gateway/src/tests	M	151	31	present	unchanged_at_HEAD	0
apps/aether-gateway/src/tests/files/stream.rs	apps/aether-gateway/src/tests	M	12	4	present	unchanged_at_HEAD	0
apps/aether-gateway/src/tests/files/sync.rs	apps/aether-gateway/src/tests	M	36	76	present	unchanged_at_HEAD	0
apps/aether-gateway/src/tests/fixtures/admin_system/config_export_v22.json	apps/aether-gateway/src/tests	M	10	0	present	unchanged_at_HEAD	0
apps/aether-gateway/src/tests/frontdoor/ai.rs	apps/aether-gateway/src/tests	M	334	10	present	changed_after_hardening	0
apps/aether-gateway/src/tests/frontdoor/internal.rs	apps/aether-gateway/src/tests	M	675	152	present	changed_after_hardening	0
apps/aether-gateway/src/tests/frontdoor/oauth.rs	apps/aether-gateway/src/tests	M	568	0	present	unchanged_at_HEAD	0
apps/aether-gateway/src/tests/frontdoor/ops.rs	apps/aether-gateway/src/tests	M	1	1	present	unchanged_at_HEAD	0
apps/aether-gateway/src/tests/frontdoor/public_support.rs	apps/aether-gateway/src/tests	M	1669	156	present	unchanged_at_HEAD	0
apps/aether-gateway/src/tests/frontdoor/public_support/vscodex.rs	apps/aether-gateway/src/tests	M	5	2	present	unchanged_at_HEAD	0
apps/aether-gateway/src/tests/mod.rs	apps/aether-gateway/src/tests	M	39	0	present	unchanged_at_HEAD	0
apps/aether-gateway/src/tests/operational_auth.rs	apps/aether-gateway/src/tests	A	717	0	present	unchanged_at_HEAD	0
apps/aether-gateway/src/tests/proxy.rs	apps/aether-gateway/src/tests	M	581	26	present	changed_after_hardening	0
apps/aether-gateway/src/tests/usage/local.rs	apps/aether-gateway/src/tests	M	37	137	present	unchanged_at_HEAD	0
apps/aether-gateway/src/tests/video/data_read.rs	apps/aether-gateway/src/tests	M	174	2	present	unchanged_at_HEAD	0
apps/aether-gateway/src/tests/video/gemini_sync_create.rs	apps/aether-gateway/src/tests	M	8	2	present	unchanged_at_HEAD	0
apps/aether-gateway/src/tests/video/gemini_sync_task.rs	apps/aether-gateway/src/tests	M	91	106	present	unchanged_at_HEAD	0
apps/aether-gateway/src/tests/video/mod.rs	apps/aether-gateway/src/tests	M	140	0	present	unchanged_at_HEAD	0
apps/aether-gateway/src/tests/video/openai_sync_create.rs	apps/aether-gateway/src/tests	M	67	7	present	unchanged_at_HEAD	0
apps/aether-gateway/src/tests/video/openai_sync_task.rs	apps/aether-gateway/src/tests	M	88	80	present	unchanged_at_HEAD	0
apps/aether-gateway/src/tests/video/registry_poller.rs	apps/aether-gateway/src/tests	M	39	20	present	unchanged_at_HEAD	0
apps/aether-gateway/src/tests/video/stream.rs	apps/aether-gateway/src/tests	M	96	85	present	unchanged_at_HEAD	0
apps/aether-gateway/src/tunnel/embedded/control_plane.rs	apps/aether-gateway/src/tunnel	M	456	72	present	unchanged_at_HEAD	6
apps/aether-gateway/src/tunnel/embedded/hub.rs	apps/aether-gateway/src/tunnel	M	494	76	present	changed_after_hardening	8
apps/aether-gateway/src/tunnel/embedded/local_relay.rs	apps/aether-gateway/src/tunnel	M	293	154	present	changed_after_hardening	29
apps/aether-gateway/src/tunnel/embedded/mod.rs	apps/aether-gateway/src/tunnel	M	2066	62	present	changed_after_hardening	24
apps/aether-gateway/src/tunnel/embedded/proxy_conn.rs	apps/aether-gateway/src/tunnel	M	325	14	present	changed_after_hardening	1
apps/aether-gateway/src/tunnel/mod.rs	apps/aether-gateway/src/tunnel	M	2336	207	present	changed_after_hardening	15
apps/aether-gateway/src/usage/http.rs	apps/aether-gateway/src/usage	M	6	1	present	unchanged_at_HEAD	1
apps/aether-gateway/src/usage/mod.rs	apps/aether-gateway/src/usage	M	1	0	present	unchanged_at_HEAD	0
apps/aether-gateway/src/usage/reporting/context.rs	apps/aether-gateway/src/usage	M	348	5	present	changed_after_hardening	15
apps/aether-gateway/src/usage/reporting/mod.rs	apps/aether-gateway/src/usage	M	564	52	present	changed_after_hardening	5
apps/aether-gateway/src/video_tasks/mod.rs	apps/aether-gateway/src/video_tasks	M	12	0	present	unchanged_at_HEAD	0
apps/aether-gateway/src/video_tasks/service.rs	apps/aether-gateway/src/video_tasks	M	39	1	present	unchanged_at_HEAD	0
apps/aether-gateway/src/video_tasks/tests/fixtures.rs	apps/aether-gateway/src/video_tasks	M	1	0	present	unchanged_at_HEAD	0
apps/aether-gateway/src/video_tasks/tests/plans.rs	apps/aether-gateway/src/video_tasks	M	113	6	present	unchanged_at_HEAD	0
apps/aether-gateway/src/video_tasks/tests/projection.rs	apps/aether-gateway/src/video_tasks	M	37	8	present	unchanged_at_HEAD	0
apps/aether-gateway/src/video_tasks/tests/sync.rs	apps/aether-gateway/src/video_tasks	M	7	0	present	unchanged_at_HEAD	0
apps/aether-tunnel/Cargo.toml	apps	M	3	2	present	changed_after_hardening	0
apps/aether-tunnel/README.md	apps	M	22	14	present	changed_after_hardening	0
apps/aether-tunnel/install.ps1	apps	M	409	28	present	unchanged_at_HEAD	0
apps/aether-tunnel/install.sh	apps	M	428	30	present	unchanged_at_HEAD	0
apps/aether-tunnel/src/app.rs	apps	M	36	11	present	unchanged_at_HEAD	0
apps/aether-tunnel/src/config.rs	apps	M	595	13	present	changed_after_hardening	17
apps/aether-tunnel/src/egress_proxy.rs	apps	M	107	15	present	unchanged_at_HEAD	5
apps/aether-tunnel/src/main.rs	apps	M	2	2	present	unchanged_at_HEAD	0
apps/aether-tunnel/src/net.rs	apps	M	131	17	present	unchanged_at_HEAD	0
apps/aether-tunnel/src/registration/client.rs	apps	M	117	18	present	unchanged_at_HEAD	0
apps/aether-tunnel/src/safe_dns.rs	apps	D	0	66	absent	unchanged_at_HEAD	0
apps/aether-tunnel/src/setup/service.rs	apps	M	502	47	present	changed_after_hardening	0
apps/aether-tunnel/src/setup/tui.rs	apps	M	2	9	present	unchanged_at_HEAD	1
apps/aether-tunnel/src/setup/upgrade.rs	apps	M	967	105	present	changed_after_hardening	8
apps/aether-tunnel/src/state.rs	apps	M	2	0	present	unchanged_at_HEAD	0
apps/aether-tunnel/src/target_filter.rs	apps	M	170	114	present	unchanged_at_HEAD	0
apps/aether-tunnel/src/tunnel/client.rs	apps	M	136	20	present	changed_after_hardening	0
apps/aether-tunnel/src/tunnel/dispatcher.rs	apps	M	223	15	present	changed_after_hardening	2
apps/aether-tunnel/src/tunnel/heartbeat.rs	apps	M	27	3	present	changed_after_hardening	0
apps/aether-tunnel/src/tunnel/mod.rs	apps	M	76	4	present	changed_after_hardening	0
apps/aether-tunnel/src/tunnel/stream_handler.rs	apps	M	995	225	present	changed_after_hardening	12
apps/aether-tunnel/src/upstream_client.rs	apps	M	248	134	present	unchanged_at_HEAD	3
crates/aether-admin/src/observability/monitoring.rs	crates/aether-admin	M	42	101	present	changed_after_hardening	28
crates/aether-admin/src/observability/usage.rs	crates/aether-admin	M	208	32	present	unchanged_at_HEAD	1
crates/aether-admin/src/provider/endpoints.rs	crates/aether-admin	M	37	44	present	unchanged_at_HEAD	1
crates/aether-admin/src/provider/mod.rs	crates/aether-admin	M	1	0	present	unchanged_at_HEAD	1
crates/aether-admin/src/provider/ops/actions.rs	crates/aether-admin	M	60	17	present	unchanged_at_HEAD	2
crates/aether-admin/src/provider/ops/verify.rs	crates/aether-admin	M	84	35	present	unchanged_at_HEAD	2
crates/aether-admin/src/provider/pool.rs	crates/aether-admin	M	158	12	present	unchanged_at_HEAD	12
crates/aether-admin/src/provider/quota.rs	crates/aether-admin	M	123	108	present	changed_after_hardening	1
crates/aether-admin/src/provider/redaction.rs	crates/aether-admin	A	2550	0	present	changed_after_hardening	98
crates/aether-admin/src/provider/state.rs	crates/aether-admin	M	28	1	present	unchanged_at_HEAD	0
crates/aether-admin/src/provider/status.rs	crates/aether-admin	M	26	0	present	unchanged_at_HEAD	2
crates/aether-admin/src/system.rs	crates/aether-admin	M	994	54	present	changed_after_hardening	40
crates/aether-ai/formats/src/formats/openai/image/mod.rs	crates/aether-ai	M	93	0	present	changed_after_hardening	3
crates/aether-ai/formats/src/formats/openai/image/request.rs	crates/aether-ai	M	565	33	present	unchanged_at_HEAD	18
crates/aether-ai/formats/src/formats/openai/image/stream.rs	crates/aether-ai	M	604	70	present	unchanged_at_HEAD	8
crates/aether-ai/formats/src/formats/shared/image_bridge.rs	crates/aether-ai	M	316	57	present	unchanged_at_HEAD	5
crates/aether-ai/formats/src/formats/shared/mod.rs	crates/aether-ai	M	35	0	present	unchanged_at_HEAD	1
crates/aether-ai/formats/src/formats/shared/routing.rs	crates/aether-ai	M	36	1	present	unchanged_at_HEAD	11
crates/aether-ai/formats/src/formats/shared/stream_rewrite.rs	crates/aether-ai	M	79	2	present	unchanged_at_HEAD	2
crates/aether-ai/formats/src/formats/shared/sync_products.rs	crates/aether-ai	M	6	6	present	changed_after_hardening	0
crates/aether-ai/formats/src/formats/shared/sync_to_stream.rs	crates/aether-ai	M	157	42	present	unchanged_at_HEAD	7
crates/aether-ai/formats/src/protocol/canonical.rs	crates/aether-ai	M	456	19	present	unchanged_at_HEAD	0
crates/aether-ai/formats/src/provider_compat/private_envelope.rs	crates/aether-ai	M	33	0	present	unchanged_at_HEAD	0
crates/aether-ai/serving/src/attempt_plan.rs	crates/aether-ai	M	56	4	present	unchanged_at_HEAD	3
crates/aether-ai/serving/src/candidate_preparation.rs	crates/aether-ai	M	15	1	present	unchanged_at_HEAD	0
crates/aether-ai/serving/src/dto.rs	crates/aether-ai	M	138	5	present	unchanged_at_HEAD	3
crates/aether-contracts/Cargo.toml	crates/aether-contracts	M	1	0	present	unchanged_at_HEAD	0
crates/aether-contracts/src/internal_gateway.rs	crates/aether-contracts	A	141	0	present	unchanged_at_HEAD	3
crates/aether-contracts/src/lib.rs	crates/aether-contracts	M	6	4	present	unchanged_at_HEAD	1
crates/aether-contracts/src/plan.rs	crates/aether-contracts	M	186	6	present	unchanged_at_HEAD	12
crates/aether-contracts/src/result.rs	crates/aether-contracts	M	93	2	present	unchanged_at_HEAD	6
crates/aether-contracts/src/tunnel.rs	crates/aether-contracts	M	500	21	present	changed_after_hardening	10
crates/aether-contracts/src/tunnel_security.rs	crates/aether-contracts	M	547	4	present	changed_after_hardening	8
crates/aether-crypto/Cargo.toml	crates/aether-crypto	M	1	0	present	unchanged_at_HEAD	0
crates/aether-crypto/src/lib.rs	crates/aether-crypto	M	2	0	present	unchanged_at_HEAD	0
crates/aether-crypto/src/python_fernet.rs	crates/aether-crypto	M	154	20	present	unchanged_at_HEAD	5
crates/aether-crypto/src/rsa_pkcs1_sha256.rs	crates/aether-crypto	A	257	0	present	unchanged_at_HEAD	1
crates/aether-data/adapters/mysql/migrations/20260403000000_baseline.sql	crates/aether-data/adapters	M	1	1	absent	changed_after_hardening	0
crates/aether-data/adapters/mysql/migrations/20260814000000_add_usage_cost_reservations.sql	crates/aether-data/adapters	A	35	0	absent	changed_after_hardening	0
crates/aether-data/adapters/mysql/migrations/20260815000000_add_usage_request_admissions.sql	crates/aether-data/adapters	A	22	0	absent	changed_after_hardening	0
crates/aether-data/adapters/mysql/migrations/20260816000000_add_usage_cost_reservation_user_foreign_key.sql	crates/aether-data/adapters	A	12	0	absent	changed_after_hardening	0
crates/aether-data/adapters/mysql/migrations/20260817000000_add_usage_request_admission_user_foreign_key.sql	crates/aether-data/adapters	A	10	0	absent	changed_after_hardening	0
crates/aether-data/adapters/mysql/migrations/20260821120000_enforce_payment_gateway_order_uniqueness.sql	crates/aether-data/adapters	A	55	0	absent	changed_after_hardening	0
crates/aether-data/adapters/mysql/migrations/20260821130000_add_user_security_version.sql	crates/aether-data/adapters	A	5	0	absent	changed_after_hardening	0
crates/aether-data/adapters/mysql/migrations/20260822000000_purge_request_candidate_sensitive_diagnostics.sql	crates/aether-data/adapters	A	16	0	absent	changed_after_hardening	0
crates/aether-data/adapters/mysql/migrations/20260822010000_purge_usage_and_video_task_sensitive_diagnostics.sql	crates/aether-data/adapters	A	124	0	absent	changed_after_hardening	0
crates/aether-data/adapters/mysql/migrations/20260822020000_purge_background_task_sensitive_diagnostics.sql	crates/aether-data/adapters	A	43	0	absent	changed_after_hardening	0
crates/aether-data/adapters/mysql/migrations/20260827000000_purge_plaintext_stripe_client_secrets.sql	crates/aether-data/adapters	A	13	0	absent	changed_after_hardening	0
crates/aether-data/adapters/mysql/migrations/20260827010000_purge_legacy_payment_callback_payloads.sql	crates/aether-data/adapters	A	6	0	absent	changed_after_hardening	0
crates/aether-data/adapters/mysql/migrations/20260827020000_purge_video_task_prompts.sql	crates/aether-data/adapters	A	5	0	absent	changed_after_hardening	0
crates/aether-data/adapters/mysql/migrations/20260827030000_purge_identity_oauth_raw_userinfo.sql	crates/aether-data/adapters	A	6	0	absent	changed_after_hardening	0
crates/aether-data/adapters/mysql/migrations/20260827040000_expand_proxy_password_ciphertext.sql	crates/aether-data/adapters	A	3	0	absent	changed_after_hardening	0
crates/aether-data/adapters/mysql/migrations/20260827050000_anonymize_deleted_user_history.sql	crates/aether-data/adapters	A	377	0	absent	changed_after_hardening	0
crates/aether-data/adapters/mysql/migrations/20260829000000_harden_deleted_user_history_anonymization.sql	crates/aether-data/adapters	A	451	0	absent	changed_after_hardening	0
crates/aether-data/adapters/mysql/migrations/20260831000000_enforce_ldap_config_singleton.sql	crates/aether-data/adapters	A	13	0	absent	changed_after_hardening	0
crates/aether-data/adapters/mysql/migrations/20260831010000_add_proxy_node_tunnel_generation.sql	crates/aether-data/adapters	A	9	0	absent	changed_after_hardening	0
crates/aether-data/adapters/mysql/migrations/20260831020000_enforce_proxy_node_endpoint_uniqueness.sql	crates/aether-data/adapters	A	10	0	absent	changed_after_hardening	0
crates/aether-data/adapters/mysql/migrations/20260831030000_add_usage_counter_delta_tunnel_generation.sql	crates/aether-data/adapters	A	2	0	absent	changed_after_hardening	0
crates/aether-data/adapters/mysql/migrations/20260903010000_reset_legacy_oauth_email_verification.sql	crates/aether-data/adapters	A	8	0	absent	changed_after_hardening	0
crates/aether-data/adapters/mysql/src/auth.rs	crates/aether-data/adapters	M	555	109	absent	changed_after_hardening	0
crates/aether-data/adapters/mysql/src/auth_modules.rs	crates/aether-data/adapters	M	275	84	absent	changed_after_hardening	0
crates/aether-data/adapters/mysql/src/background_tasks.rs	crates/aether-data/adapters	M	12	6	absent	changed_after_hardening	0
crates/aether-data/adapters/mysql/src/billing.rs	crates/aether-data/adapters	M	154	2	absent	changed_after_hardening	0
crates/aether-data/adapters/mysql/src/candidate_selection.rs	crates/aether-data/adapters	M	101	5	absent	changed_after_hardening	0
crates/aether-data/adapters/mysql/src/candidates.rs	crates/aether-data/adapters	M	148	110	absent	changed_after_hardening	0
crates/aether-data/adapters/mysql/src/gemini_file_mappings.rs	crates/aether-data/adapters	M	202	2	absent	changed_after_hardening	0
crates/aether-data/adapters/mysql/src/management_tokens.rs	crates/aether-data/adapters	M	399	94	absent	changed_after_hardening	0
crates/aether-data/adapters/mysql/src/oauth_providers.rs	crates/aether-data/adapters	M	111	13	absent	changed_after_hardening	0
crates/aether-data/adapters/mysql/src/pool.rs	crates/aether-data/adapters	M	58	5	absent	changed_after_hardening	0
crates/aether-data/adapters/mysql/src/provider_catalog.rs	crates/aether-data/adapters	M	190	60	absent	changed_after_hardening	0
